"item","domain","wasserstein","alignment","comparison"
"Conscientiousness_5","Conscientiousness",0.850032154340836,0.787491961414791,"llm_src_en_gpt_vs_human_src_en"
"Conscientiousness_6","Conscientiousness",0.948199356913183,0.762950160771704,"llm_src_en_gpt_vs_human_src_en"
"Conscientiousness_7","Conscientiousness",0.87604501607717,0.780988745980707,"llm_src_en_gpt_vs_human_src_en"
"Conscientiousness_8","Conscientiousness",0.687073954983923,0.828231511254019,"llm_src_en_gpt_vs_human_src_en"
"Conscientiousness_9","Conscientiousness",0.548553054662379,0.862861736334405,"llm_src_en_gpt_vs_human_src_en"
"Conscientiousness_10","Conscientiousness",2.17,0.4575,"llm_src_en_gpt_vs_human_src_en"
"Conscientiousness_11","Conscientiousness",0.71459807073955,0.821350482315113,"llm_src_en_gpt_vs_human_src_en"
"Conscientiousness_12","Conscientiousness",1.09932475884244,0.725168810289389,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_1","Negative_Emotionality",1.03434083601286,0.741414790996785,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_2","Negative_Emotionality",1.53652733118971,0.615868167202572,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_3","Negative_Emotionality",0.900900321543408,0.774774919614148,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_4","Negative_Emotionality",0.939292604501608,0.765176848874598,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_5","Negative_Emotionality",1.50842443729904,0.622893890675241,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_6","Negative_Emotionality",1.05147909967846,0.737130225080386,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_7","Negative_Emotionality",1.28977491961415,0.677556270096463,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_8","Negative_Emotionality",1.12942122186495,0.717644694533762,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_9","Negative_Emotionality",1.44376205787781,0.639059485530547,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_10","Negative_Emotionality",0.736366559485531,0.815908360128617,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_11","Negative_Emotionality",1.0104501607717,0.747387459807074,"llm_src_en_gpt_vs_human_src_en"
"Negative_Emotionality_12","Negative_Emotionality",0.834083601286174,0.791479099678457,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_1","Open_Mindedness",1.2304501607717,0.692387459807074,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_2","Open_Mindedness",0.751350482315112,0.812162379421222,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_3","Open_Mindedness",1.08090032154341,0.729774919614148,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_4","Open_Mindedness",0.618231511254019,0.845442122186495,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_5","Open_Mindedness",2.28418006430868,0.42895498392283,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_6","Open_Mindedness",2.56807073954984,0.35798231511254,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_7","Open_Mindedness",0.744244372990354,0.813938906752412,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_8","Open_Mindedness",0.94572347266881,0.763569131832797,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_9","Open_Mindedness",2.89926045016077,0.275184887459807,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_10","Open_Mindedness",2.43337620578778,0.391655948553055,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_11","Open_Mindedness",2.59344051446945,0.351639871382637,"llm_src_en_gpt_vs_human_src_en"
"Open_Mindedness_12","Open_Mindedness",1.211961414791,0.697009646302251,"llm_src_en_gpt_vs_human_src_en"
